card_id,keyword
meddling-youths,Investigate
meditation-puzzle,Convoke
medomai-s-prophecy,Scry
medomai-the-ageless,Flying
meeting-of-minds,Convoke
mega-flare,Kicker
megatherium,Trample
megaton-s-fate,Detonate
megaton-s-fate,Disarm
megaton-s-fate,Treasure
megatron-tyrant-megatron-destructive-force,Convert
megatron-tyrant-megatron-destructive-force,Living metal
megatron-tyrant-megatron-destructive-force,More Than Meets the Eye
meglonoth,Trample
meglonoth,Vigilance
melancholy,Enchant
meldweb-strider,Crew
meldweb-strider,Vigilance
melesse-spirit,Flying
melesse-spirit,Protection
meletis-astronomer,Heroic
meloku-the-clouded-mirror,Flying
meltstrider-s-gear,Equip
meltstrider-s-resolve,Enchant
meltstrider-s-resolve,Fight
memorial-team-leader,Warp
memories-returning,Flashback
memory-deluge,Flashback
memory-drain,Scry
memory-erosion,Mill
memory-guardian,Affinity
memory-guardian,Flying
memory-leak,Cycling
memory-s-journey,Flashback
memory-sluice,Conspire
memory-sluice,Mill
memory-vampire,Collect evidence
memory-vampire,Flying
memory-vampire,Mill
memory-worm,Paradox
menacing-ogre,Haste
menacing-ogre,Trample
menagerie-liberator,Melee
menagerie-liberator,Trample
mendicant-core-guidelight,Max speed
mendicant-core-guidelight,Start your engines!
meneldor-swift-savior,Flying
mental-journey,Basic landcycling
mental-journey,Cycling
mental-journey,Landcycling
mental-journey,Typecycling
mental-note,Mill
mental-vapors,Cipher
mentor-s-guidance,Scry
mephidross-vampire,Flying
mephitic-vapors,Surveil
mer-ek-nightblade,Outlast
merchant-of-truth,Flying
merchant-of-truth,Investigate
merciless-enforcers,Lifelink
merciless-eternal,Afflict
merciless-harlequin,Freerunning
merciless-repurposing,Incubate
merciless-repurposing,Transform
mercurial-geists,Flying
mercurial-kite,Flying
merfolk-branchwalker,Explore
merfolk-cave-diver,Explore
merfolk-coralsmith,Scry
merfolk-falconer,Flying
merfolk-falconer,Scry
merfolk-mesmerist,Mill
merfolk-of-the-depths,Flash
merfolk-raiders,Islandwalk
merfolk-raiders,Landwalk
merfolk-raiders,Phasing
merfolk-seastalkers,Islandwalk
merfolk-seastalkers,Landwalk
merfolk-secretkeeper-venture-deeper,Mill
merfolk-skydiver,Flying
merfolk-skydiver,Proliferate
merfolk-skyscout,Flying
merfolk-spy,Islandwalk
merfolk-spy,Landwalk
merfolk-trickster,Flash
merfolk-wayfinder,Flying
merfolk-windrobber,Flying
merfolk-windrobber,Mill
meria-s-outrider,Domain
meria-s-outrider,Reach
meriadoc-brandybuck,Food
merrow-harbinger,Islandwalk
merrow-harbinger,Landwalk
merrow-skyswimmer,Convoke
merrow-skyswimmer,Flying
merrow-skyswimmer,Vigilance
merrow-witsniper,Mill
merry-bards,Role token
merry-esquire-of-rohan,Haste
merry-warden-of-isengard,Partner
merry-warden-of-isengard,Partner with
merseine,Enchant
mesa-cavalier,Flying
mesa-falcon,Flying
mesa-pegasus,Banding
mesa-pegasus,Flying
mesa-unicorn,Lifelink
mesmeric-orb,Mill
mesmeric-sliver,Fateseal
mesmeric-trance,Cumulative upkeep
mesmerizing-dose,Enchant
mesmerizing-dose,Proliferate
messenger-drake,Flying
messenger-falcons,Flying
messenger-hawk,Flying
messenger-jays,Council's dilemma
messenger-jays,Flying
messenger-s-speed,Enchant
metallic-rebuke,Improvise
metamorphic-alteration,Enchant
metamorphic-blast,Spree
metamorphic-wurm,Threshold
metamorphosis-fanatic,Lifelink
metamorphosis-fanatic,Miracle
metastatic-evangel,Proliferate
metathran-aerostat,Flying
metathran-transport,Flying
meteor-sword,Equip
meteoric-mace,Cascade
meteoric-mace,Equip
meticulous-archive,Surveil
meticulous-artisan,Prowess
meticulous-artisan,Treasure
metropolis-angel,Flying
metropolis-reformer,Flying
metropolis-reformer,Vigilance
metropolis-sprite,Flying
mezzio-mugger,Blitz
miara-thorn-of-the-glade,Partner
miasma-demon,Flying
michelangelo-game-master,Disappear
michelangelo-improviser,Sneak
michelangelo-on-the-scene,Trample
michelangelo-s-technique,Sneak
michelangelo-the-heart,Food
michelangelo-the-heart,Partner
michelangelo-the-heart,Trample
michiko-s-reign-of-truth-portrait-of-michiko,Transform
midnight-assassin,Deathtouch
midnight-assassin,Flying
midnight-banshee,Wither
midnight-covenant,Enchant
midnight-crusader-shuttle,Crew
midnight-crusader-shuttle,Midnight Entity
midnight-duelist,Protection
midnight-mangler,Crew
midnight-pathlighter,Venture into the dungeon
midnight-recovery,Cipher
midnight-snack,Food
midnight-snack,Raid
midnight-tilling,Mill
might-beyond-reason,Delirium
might-of-alara,Domain
might-of-murasa,Kicker
might-of-the-old-ways,Coven
mightform-harmonizer,Landfall
mightform-harmonizer,Warp
mightstone-s-animation,Enchant
mighty-mutanimals,Alliance
mighty-servant-of-leuk-o,Crew
mighty-servant-of-leuk-o,Trample
mighty-servant-of-leuk-o,Ward
migrating-ketradon,Cycling
migrating-ketradon,Reach
migration-path,Cycling
migratory-greathorn,Mutate
migratory-route,Basic landcycling
migratory-route,Cycling
migratory-route,Landcycling
migratory-route,Typecycling
miirym-sentinel-wyrm,Flying
miirym-sentinel-wyrm,Ward
mikaeus-the-unhallowed,Intimidate
mikey-don-party-planners,Ward
miles-morales-ultimate-spider-man,First strike
miles-morales-ultimate-spider-man,Haste
miles-morales-ultimate-spider-man,Transform
miles-tails-prower,Flash
miles-tails-prower,Flying
militant-angel,Flying
militant-angel,Lifelink
militant-monk,Vigilance
military-discipline,Enchant
military-discipline,Flash
militia-bugler,Vigilance
millennial-gargoyle,Flying
millicent-restless-revenant,Affinity
millicent-restless-revenant,Flying
millikin,Mill
millstone,Mill
mimeofacture,Replicate
mimic-vat,Imprint
minamo-scrollkeeper,Defender
mind-carver,Equip
mind-control,Enchant
mind-drain,Mill
mind-drill-assailant,Surveil
mind-drill-assailant,Threshold
mind-games,Buyback
mind-harness,Cumulative upkeep
mind-harness,Enchant
mind-peel,Buyback
mind-rake,Overload
mind-raker,Devoid
mind-s-desire,Storm
mind-sculpt,Mill
mind-spiral,Gift
mind-whip,Enchant
mindbender-spores,Defender
mindbender-spores,Flying
mindcrank,Mill
mindeye-drake,Flying
mindeye-drake,Mill
mindleech-ghoul,Exploit
mindleech-mass,Trample
mindleecher,Flying
mindleecher,Mutate
mindless-conscription,Amass
mindlink-mech,Crew
mindlink-mech,Flying
mindmelter,Devoid
mindreaver,Heroic
minds-aglow,Join forces
mindscour-dragon,Flying
mindscour-dragon,Mill
mindshrieker,Flying
mindshrieker,Mill
mindsparker,First strike
mindsplice-apparatus,Flash
mindspring-merfolk,Exhaust
mindstab,Suspend
mindwhisker,Surveil
mindwhisker,Threshold
mindwrack-demon,Delirium
mindwrack-demon,Flying
mindwrack-demon,Mill
mindwrack-demon,Trample
mindwrack-harpy,Flying
mindwrack-harpy,Mill
mine-excavation,Conspire
mine-raider,Trample
mine-raider,Treasure
miner-s-guidewing,Explore
miner-s-guidewing,Flying
miner-s-guidewing,Vigilance
mines-of-moria,Treasure
mineshaft-spider,Mill
mineshaft-spider,Reach
minimus-containment,Enchant
minion-of-leshrac,Protection
minion-of-the-mighty,Menace
minion-of-the-mighty,Pack tactics
minion-of-the-wastes,Trample
minion-s-return,Enchant
minion-s-return,Flash
minister-of-inquiries,Mill
minister-of-pain,Exploit
ministrant-of-obligation,Afterlife
minotaur-aggressor,First strike
minotaur-aggressor,Haste
minotaur-skullcleaver,Haste
minotaur-sureshot,Reach
minotaur-tactician,Haste
minthara-merciless-soul,Ward
mintstrosity,Food
minwu-white-mage,Lifelink
minwu-white-mage,Vigilance
mirage-mockery,Entwine
mirage-phalanx,Soulbond
mire-blight,Enchant
mire-boa,Landwalk
mire-boa,Swampwalk
mire-s-grasp,Enchant
mire-s-malice,Awaken
mire-triton,Deathtouch
mire-triton,Mill
mirelurk-queen,Vigilance
mirko-obsessive-theorist,Flying
mirko-obsessive-theorist,Vigilance
mirko-vosk-mind-drinker,Flying
mirkwood-bats,Flying
mirkwood-elk,Trample
mirkwood-spider,Deathtouch
mirozel,Flying
mirran-banesplitter,Equip
mirran-banesplitter,Flash
mirran-bardiche,Equip
mirran-bardiche,For Mirrodin!
mirran-crusader,Double strike
mirran-crusader,Protection
mirran-mettle,Metalcraft
mirran-spy,Flying
mirri-cat-warrior,First strike
mirri-cat-warrior,Forestwalk
mirri-cat-warrior,Landwalk
mirri-cat-warrior,Vigilance
mirri-the-cursed,First strike
mirri-the-cursed,Flying
mirri-the-cursed,Haste
mirri-weatherlight-duelist,First strike
mirror-entity,Changeling
mirror-golem,Imprint
mirror-mad-phantasm,Flying
mirror-mockery,Enchant
mirror-of-galadriel,Scry
mirror-shield,Equip
mirror-shield-hoplite,Vigilance
mirror-sigil-sergeant,Trample
mirror-style-master,Backup
mirror-wall,Defender
mirrorhall-mimic-ghastly-mimicry,Disturb
mirrorhall-mimic-ghastly-mimicry,Enchant
mirrorhall-mimic-ghastly-mimicry,Transform
mirrormind-crown,Equip
mirrorshell-crab,Channel
mirrorshell-crab,Ward
mirrorwing-dragon,Flying
miscalculation,Cycling
mischievous-catgeist-catlike-curiosity,Disturb
mischievous-catgeist-catlike-curiosity,Enchant
mischievous-catgeist-catlike-curiosity,Transform
mischievous-chimera,Flying
mischievous-chimera,Scry
mischievous-mystic,Flying
mischievous-poltergeist,Flying
mischievous-pup,Flash
mischievous-quanar,Morph
mischievous-sneakling,Changeling
mischievous-sneakling,Flash
misfortune-teller,Deathtouch
misfortune-teller,Treasure
mishra-claimed-by-gix-mishra-lost-to-phyrexia,Meld
mishra-excavation-prodigy,Haste
mishra-s-domination,Enchant
mishra-s-juggernaut,Trample
mishra-s-juggernaut,Unearth
mishra-s-research-desk,Unearth
mishra-s-war-machine,Banding
misleading-signpost,Flash
misshapen-fiend,Flying
mission-briefing,Surveil
mist-dancer,Encore
mist-dancer,Flying
mist-intruder,Devoid
mist-intruder,Flying
mist-intruder,Ingest
mist-leopard,Shroud
mist-raven,Flying
mist-syndicate-naga,Ninjutsu
mistbind-clique,Champion
mistbind-clique,Flash
mistbind-clique,Flying
mistblade-shinobi,Ninjutsu
mistcutter-hydra,Haste
mistcutter-hydra,Protection
mister-negative,Lifelink
mister-negative,Vigilance
mistfire-adept,Prowess
mistfire-weaver,Flying
mistfire-weaver,Morph
mistform-dreamer,Flying
mistform-mask,Enchant
mistform-seaswift,Flying
mistform-seaswift,Morph
mistform-shrieker,Flying
mistform-shrieker,Morph
mistform-skyreaver,Flying
mistform-wakecaster,Flying
misthollow-griffin,Flying
misthoof-kirin,Flying
misthoof-kirin,Megamorph
misthoof-kirin,Vigilance
mistmeadow-skulk,Lifelink
mistmeadow-skulk,Protection
mistmoon-griffin,Flying
mistral-charger,Flying
mistral-singer,Flying
mistral-singer,Prowess
mists-of-littjara,Enchant
mists-of-littjara,Flash
mists-of-lorien,Replicate
mistvault-bridge,Indestructible
mistwalker,Changeling
mistwalker,Flying
mistway-spy,Disguise
mistway-spy,Flying
mistway-spy,Investigate
mite-overseer,First strike
mithril-coat,Equip
mithril-coat,Flash
mithril-coat,Indestructible
mizzium-meddler,Flash
mizzium-mortars,Overload
mizzium-skin,Overload
mizzium-tank,Crew
mizzium-tank,Trample
mizzix-replica-rider,Flying
mizzix-s-mastery,Overload
mj-rising-star,Vigilance
mjolnir-storm-hammer,Equip
mm-menon-the-right-hand,Flying
mm-menon-uthros-exile,Flying
mnemonic-sphere,Channel
mnemonic-wall,Defender
moan-of-the-unhallowed,Flashback
moaning-spirit,Flying
moaning-wall,Cycling
moaning-wall,Defender
moat-piranhas,Defender
mob,Convoke
mob-lookout,Connive
mob-mentality,Enchant
mob-verdict,Secret council
mobile-fort,Defender
mobile-garrison,Crew
mobile-homestead,Crew
mobilizer-mech,Crew
mobilizer-mech,Flying
mockery-of-nature,Emerge
mocking-doppelganger,Flash
mocking-doppelganger,Goad
mocking-sprite,Flying
mockingbird,Flying
model-of-unity,Scry
mog-moogle-warrior,Lifelink
mogg-war-marshal,Echo
mogis-god-of-slaughter,Indestructible
mogis-s-favor,Enchant
mogis-s-favor,Escape
mogis-s-warhound,Bestow
moira-and-teshar,Flying
moira-urborg-haunt,Menace
mold-folk,Lifelink
mold-folk,Mold Harvest
mold-shambler,Kicker
molder-beast,Trample
molderhulk,Undergrowth
moldering-gym-weight-room,Manifest
moldering-gym-weight-room,Manifest dread
moldering-karok,Lifelink
moldering-karok,Trample
moldervine-cloak,Dredge
moldervine-cloak,Enchant
moldervine-cloak,Mill
moldgraf-millipede,Mill
moldgraf-monstrosity,Trample
moldgraf-scavenger,Delirium
mole-module,Crew
mole-module,Menace
mole-module,Mill
molimo-maro-sorcerer,Trample
molt-tender,Mill
molten-disaster,Kicker
molten-exhale,Behold
molten-firebird,Flying
molten-frame,Cycling
molten-gatekeeper,Unearth
molten-monstrosity,Trample
molten-nursery,Devoid
molten-primordial,Haste
molten-psyche,Metalcraft
moltensteel-dragon,Flying
molting-harpy,Flying
molting-snakeskin,Enchant
moment-s-peace,Flashback
momentary-blink,Flashback
momentum,Enchant
momentum-breaker,Start your engines!
momo-friendly-flier,Flying
momo-playful-pet,Flying
momo-playful-pet,Food
momo-playful-pet,Scry
momo-playful-pet,Vigilance
momo-rambunctious-rascal,Flying
mona-lisa-science-geek,Reach
monastery-flock,Defender
monastery-flock,Flying
monastery-flock,Morph
monastery-loremaster,Megamorph
monastery-mentor,Prowess
monastery-messenger,Flying
monastery-messenger,Vigilance
monastery-raid,Freerunning
monastery-swiftspear,Haste
monastery-swiftspear,Prowess
mondronen-shaman-tovolar-s-magehunter,Transform
mongoose-lizard,Cycling
mongoose-lizard,Landcycling
mongoose-lizard,Menace
mongoose-lizard,Mountaincycling
mongoose-lizard,Typecycling
monk-gyatso,Airbend
monk-s-fist,Equip
monk-s-fist,Job select
monoist-circuit-feeder,Flying
monoist-sentry,Defender
monologue-tax,Treasure
monster-manual-zoological-study,Mill
monster-mashup,Menace
monster-mashup,Reach
monstrify,Retrace
monstrosity-of-the-lake,Cycling
monstrosity-of-the-lake,Islandcycling
monstrosity-of-the-lake,Landcycling
monstrosity-of-the-lake,Typecycling
monstrous-carabid,Cycling
monstrous-rage,Role token
monstrous-step,Cycling
monstrous-vortex,Discover
monstrous-war-leech,Kicker
monstrous-war-leech,Mill
monument-to-endurance,Treasure
moodmark-painter,Undergrowth
moon-circuit-hacker,Ninjutsu
moon-heron,Flying
moon-sprite,Flying
moon-vigil-adherents,Trample
moonblade-shinobi,Ninjutsu
moonbow-illusionist,Flying
moonfolk-puzzlemaker,Flying
moonfolk-puzzlemaker,Scry
moonglove-changeling,Changeling
moonglove-winnower,Deathtouch
moonlight-geist,Flying
moonlit-meditation,Enchant
moonlit-strider,Soulshift
moonmist,Transform
moonrise-cleric,Flying
moonshadow,Menace
moonshae-pixie-pixie-dust,Flying
moonshaker-cavalry,Flying
moonsilver-spear,Equip
moonsnare-prototype,Channel
moonsnare-specialist,Ninjutsu
moonstone-eulogist,Flying
moonstone-harbinger,Deathtouch
moonstone-harbinger,Flying
moonveil-dragon,Flying
moonveil-regent,Flying
moonwing-moth,Flying
moor-fiend,Landwalk
moor-fiend,Swampwalk
moorish-cavalry,Trample
moorland-drifter,Delirium
moraug-fury-of-akoum,Landfall
morbid-hunger,Flashback
morbius-the-living-vampire,Flying
morbius-the-living-vampire,Lifelink
morbius-the-living-vampire,Vigilance
morcant-s-eyes,Surveil
mordant-dragon,Flying
mordor-muster,Amass
mordor-on-the-march,Storm
mordor-trebuchet,Defender
morgue-theft,Flashback
morgue-thrull,Mill
morgul-knife-wound,Enchant
moria-marauder,Double strike
moria-scavenger,Amass
moria-scavenger,Deathtouch
moria-scavenger,Haste
morinfen,Cumulative upkeep
morinfen,Flying
moritte-of-the-frost,Changeling
morkrut-banshee,Morbid
morkrut-behemoth,Menace
morkrut-necropod,Menace
morlun-devourer-of-spiders,Lifelink
moroii,Flying
morophon-the-boundless,Changeling
morsel-theft,Prowl
morska-undersea-sleuth,Investigate
mortal-obstinacy,Enchant
mortal-wound,Enchant
mortarion-daemon-primarch,Flying
mortarion-daemon-primarch,Primarch of the Death Guard
mortarpod,Equip
mortarpod,Living weapon
mosquito-guard,First strike
mosquito-guard,Reinforce
moss-kami,Trample
moss-pit-skeleton,Kicker
moss-viper,Deathtouch
mossbeard-ancient,Trample
mossborn-hydra,Landfall
mossborn-hydra,Trample
mosscoat-goriak,Vigilance
mosswood-dreadknight-dread-whispers,Trample
mosswort-bridge,Hideaway
most-wanted,Enchant
most-wanted,Flash
most-wanted,Treasure
mothdust-changeling,Changeling
mothrider-patrol,Flying
mothrider-samurai,Bushido
mothrider-samurai,Flying
motivated-pony,Haste
motivated-pony,Trample
mountain-bandit,Haste
mountain-goat,Landwalk
mountain-goat,Mountainwalk
mountain-yeti,Landwalk
mountain-yeti,Mountainwalk
mountain-yeti,Protection
mounted-archers,Reach
mounted-dreadknight,Trample
mourner-s-shield,Imprint
mourning,Enchant
mourning-patrol-morning-apparition,Disturb
mourning-patrol-morning-apparition,Flying
mourning-patrol-morning-apparition,Transform
mourning-patrol-morning-apparition,Vigilance
mourning-thrull,Flying
mournwhelk,Evoke
mournwillow,Delirium
mournwillow,Haste
mouse-trapper,Flash
mouse-trapper,Valiant
mouth-feed,Aftermath
mouth-of-the-storm,Flying
mouth-of-the-storm,Ward
mowu-loyal-companion,Trample
mowu-loyal-companion,Vigilance
mox-opal,Metalcraft
mox-tantalite,Suspend
mr-foxglove,Lifelink
mr-house-president-and-ceo,Treasure
ms-bumbleflower,Vigilance
mtenda-griffin,Flying
mtenda-herder,Flanking
muck-drubb,Flash
muck-drubb,Madness
mudbrawler-cohort,Haste
mudbutton-clanger,Kinship
mudbutton-cursetosser,Behold
muddle-the-mixture,Transmute
mukotai-ambusher,Lifelink
mukotai-ambusher,Ninjutsu
mukotai-soulripper,Crew
mulldrifter,Evoke
mulldrifter,Flying
multani-maro-sorcerer,Shroud
multani-s-acolyte,Echo
multani-s-harmony,Enchant
multani-yavimaya-s-avatar,Reach
multani-yavimaya-s-avatar,Trample
multiclass-baldric,Equip
multiple-choice,Scry
munda-ambush-leader,Haste
munda-ambush-leader,Rally
munda-s-vanguard,Cohort
munitions-expert,Flash
muraganda-raceway,Max speed
muraganda-raceway,Start your engines!
murasa-behemoth,Trample
murasa-ranger,Landfall
murasa-rootgrazer,Vigilance
murasa-sproutling,Kicker
murder-investigation,Enchant
murder-of-crows,Flying
murderer-s-axe,Equip
murderous-compulsion,Madness
murderous-cut,Delve
murderous-redcap,Persist
murderous-rider-swift-end,Lifelink
murk-strider,Devoid
murktide-regent,Delve
murktide-regent,Flying
murmuring-phantasm,Defender
muse-drake,Flying
museum-nightwatch,Disguise
musician,Cumulative upkeep
muster-the-departed,Morbid
muster-the-departed,Populate
mutable-explorer,Changeling
mutagen-connoisseur,Flying
mutagen-connoisseur,Transform
mutagen-connoisseur,Vigilance
mutagen-man-living-ooze,Trample
mutalith-vortex-beast,Trample
mutalith-vortex-beast,Warp Vortex
mutant-s-prey,Fight
mutant-surveyor,Max speed
mutant-surveyor,Start your engines!
mutant-town-musicians,Alliance
mutant-town-musicians,Trample
mutated-cultist,Deathtouch
mutated-cultist,Devoid
mutational-advantage,Proliferate
muzzle,Enchant
mwonvuli-beast-tracker,Hexproof
mwonvuli-beast-tracker,Reach
mwonvuli-ooze,Cumulative upkeep
mycoloth,Devour
myconid-spore-tender,Infesting Spores
mycosynth-golem,Affinity
myr-convert,Toxic
myr-custodian,Scry
myr-enforcer,Affinity
myr-matrix,Indestructible
myr-welder,Imprint
myriad-construct,Kicker
myrkul-s-invoker,Psychic Blades
mysteries-of-the-deep,Landfall
mysterio-s-phantasm,Flying
mysterio-s-phantasm,Mill
mysterio-s-phantasm,Vigilance
mysterious-limousine,Crew
mysterious-pathlighter,Flying
mysterious-stranger,Flash
mysterious-tome-chilling-chronicle,Transform
mystery-key,Equip
mystic-crusader,Protection
mystic-crusader,Threshold
mystic-enforcer,Protection
mystic-enforcer,Threshold
mystic-familiar,Flying
mystic-familiar,Threshold
mystic-might,Cumulative upkeep
mystic-might,Enchant
mystic-of-the-hidden-way,Morph
mystic-penitent,Threshold
